source_file,calculation_group,calculation_type,status,R_A,state,energy_Ha,spin_S,multiplicity,alpha,beta,coefficient,weight,notes
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,1,-106.983628672600,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.98931890,0.97875189,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01110000000000000000000000000,11100000000000000000000000000,0.53700660,0.28837609,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,11100000000000000000000000000,01110000000000000000000000000,-0.53700660,0.28837609,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01100010000000000000000000000,11100000000000000000000000000,-0.24422940,0.05964800,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,11100000000000000000000000000,01100010000000000000000000000,0.24422940,0.05964800,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01100000001000000000000000000,11100000000000000000000000000,-0.23287470,0.05423063,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,11100000000000000000000000000,01100000001000000000000000000,0.23287470,0.05423063,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01100001000000000000000000000,11100000000000000000000000000,0.19555550,0.03824195,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,11100000000000000000000000000,01100001000000000000000000000,-0.19555550,0.03824195,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01100000000000001000000000000,11100000000000000000000000000,-0.09368900,0.00877763,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,11100000000000000000000000000,01100000000000001000000000000,0.09368900,0.00877763,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01100000000000000001000000000,11100000000000000000000000000,0.08468030,0.00717075,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,11100000000000000000000000000,01100000000000000001000000000,-0.08468030,0.00717075,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01110000000000000000000000000,01100000000000000000001000000,0.05393700,0.00290920,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,2,-106.733594631600,1.000,3.000,01100000000000000000001000000,01110000000000000000000000000,-0.05393700,0.00290920,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01110000000000000000000000000,0.54552890,0.29760178,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01110000000000000000000000000,11100000000000000000000000000,0.54552890,0.29760178,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01100010000000000000000000000,-0.24483170,0.05994256,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100010000000000000000000000,11100000000000000000000000000,-0.24483170,0.05994256,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01100000001000000000000000000,-0.22142530,0.04902916,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100000001000000000000000000,11100000000000000000000000000,-0.22142530,0.04902916,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01100001000000000000000000000,0.19672650,0.03870132,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100001000000000000000000000,11100000000000000000000000000,0.19672650,0.03870132,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01100000000000001000000000000,-0.08587400,0.00737434,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100000000000001000000000000,11100000000000000000000000000,-0.08587400,0.00737434,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01100000000000000001000000000,0.07014260,0.00491998,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100000000000000001000000000,11100000000000000000000000000,0.07014260,0.00491998,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11100000000000000000000000000,01100000000100000000000000000,-0.05578510,0.00311198,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100000000100000000000000000,11100000000000000000000000000,-0.05578510,0.00311198,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01100000000000000000001000000,01110000000000000000000000000,0.05555580,0.00308645,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01110000000000000000000000000,01100000000000000000001000000,0.05555580,0.00308645,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,11000000000000000100000000000,01110000000000000000000000000,0.05049900,0.00255015,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,10100000000000000010000000000,01110000000000000000000000000,-0.05049900,0.00255015,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01110000000000000000000000000,11000000000000000100000000000,0.05049900,0.00255015,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_60.out,single_points_properties,single_point,normal,1.600000,3,-106.730905397900,0.000,1.000,01110000000000000000000000000,10100000000000000010000000000,-0.05049900,0.00255015,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,1,-106.981032272600,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,0.98849790,0.97712810,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,11100000000000000000000000000,01110000000000000000000000000,0.54909790,0.30150850,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01110000000000000000000000000,11100000000000000000000000000,-0.54909790,0.30150850,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,11100000000000000000000000000,01100010000000000000000000000,0.24269620,0.05890145,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01100010000000000000000000000,11100000000000000000000000000,-0.24269620,0.05890145,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,11100000000000000000000000000,01100000001000000000000000000,-0.23177200,0.05371826,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01100000001000000000000000000,11100000000000000000000000000,0.23177200,0.05371826,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,11100000000000000000000000000,01100001000000000000000000000,0.16525060,0.02730776,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01100001000000000000000000000,11100000000000000000000000000,-0.16525060,0.02730776,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,11100000000000000000000000000,01100000000000000001000000000,0.08872850,0.00787275,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01100000000000000001000000000,11100000000000000000000000000,-0.08872850,0.00787275,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,11100000000000000000000000000,01100000000000001000000000000,-0.08648510,0.00747967,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01100000000000001000000000000,11100000000000000000000000000,0.08648510,0.00747967,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01100000000000000000001000000,01110000000000000000000000000,-0.05752730,0.00330939,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,2,-106.743701022100,1.000,3.000,01110000000000000000000000000,01100000000000000000001000000,0.05752730,0.00330939,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_1_70.out,single_points_properties,single_point,normal,1.700000,3,-106.740548110600,0.000,1.000,01110000000000000000000000000,11100000000000000000000000000,-0.55850370,0.31192638,printed_ci_coefficient_threshold_from_output
